JDA,T_LST,TaC_60m,rh_10m,Tdp_10m,TaC_10m,baroKPa,radW/m2,netW/m2
24,9:15,-6.4,91.5,-7.71,-5.91,98.02,174.17,-0.58
24,9:30,-5.97,90.61,-7.29,-5.43,98.04,192.46,-6.57
24,9:45,-5.52,89.47,-6.95,-4.98,98.04,223.43,-18.7
24,10:00,-5.07,88.67,-6.59,-4.53,98.05,288.52,-35.09
24,10:15,-4.86,86.12,-6.6,-4.25,98.11,261.31,4.53
24,10:30,-4.89,86.69,-6.63,-4.32,98.11,212.48,20.64
24,10:45,-4.72,85.62,-6.5,-4.06,98.13,235.54,20.79
24,11:00,-4.7,84.84,-6.55,-4.06,98.16,228.66,21.12
24,11:15,-4.57,83.64,-6.62,-3.91,98.16,240.43,16.93
24,11:30,-4.48,82.7,-6.75,-3.88,98.16,205.37,11.83
24,11:45,-4.35,81.17,-6.79,-3.73,98.16,186.14,8.18
24,12:00,-4.39,78.64,-7.27,-3.77,98.17,187.52,5.41
24,12:15,-4.44,77.75,-7.46,-3.82,98.16,177.69,-5.21
24,12:30,-4.49,76.28,-7.76,-3.85,98.17,185.04,-5.76
24,12:45,-4.46,75.47,-7.89,-3.83,98.18,190.32,-10.63
24,13:00,-4.55,73.01,-8.3,-3.9,98.2,198.34,-8.69
24,13:15,-4.54,73.03,-8.26,-3.89,98.22,195.24,-13.28
24,13:30,-4.64,74.04,-8.26,-4.03,98.24,163.3,-4.04
24,13:45,-4.64,74.05,-8.37,-4.04,98.27,144.22,-6.51
24,14:00,-4.71,73.58,-8.49,-4.12,98.29,146.14,-8.76
24,14:15,-4.87,74.62,-8.46,-4.27,98.31,136.74,-1.91
24,14:30,-4.93,75.02,-8.56,-4.32,98.34,109.37,-4.78
24,14:45,-5.08,73.74,-8.89,-4.5,98.36,110.99,-7.16
24,15:00,-5.4,72.32,-9.48,-4.8,98.38,126.9,-6.55
24,15:15,-5.57,71.44,-9.79,-4.97,98.41,127.23,-4.66
24,15:30,-5.86,70.8,-10.16,-5.21,98.43,141.21,-12.6
24,15:45,-6.29,69.75,-10.87,-5.71,98.46,103.54,-10.35
24,16:00,-6.57,69.99,-11.2,-6.02,98.49,89.06,-9.02
24,16:15,-6.96,69.74,-11.61,-6.43,98.52,70.67,-8.67
24,16:30,-7.23,69.06,-12.02,-6.71,98.55,64.42,-10.86
24,16:45,-7.53,68.69,-12.48,-7.06,98.56,60.7,-39.22
24,17:00,-8.2,69.67,-13.05,-7.8,98.58,34.46,-40.8
24,17:15,-8.75,71.28,-13.48,-8.43,98.6,26.81,-38.5
24,17:30,-9,72.73,-13.5,-8.68,98.63,24.79,-33.35
24,17:45,-9.29,73.54,-13.72,-9.02,98.66,24.63,-38.72
24,18:00,-9.66,73.84,-14.07,-9.39,98.69,24.86,-36.72
24,18:15,-9.96,73.67,-14.46,-9.72,98.73,24.41,-35.87
24,18:30,-10.19,73.21,-14.73,-9.98,98.77,24.82,-39.27
24,18:45,-10.38,72.7,-15.04,-10.18,98.8,24.76,-38.3
24,19:00,-10.56,72.92,-15.22,-10.36,98.82,24.93,-36.95
24,19:15,-10.71,72.89,-15.33,-10.49,98.84,24.88,-35.41
24,19:30,-10.83,72.52,-15.55,-10.68,98.87,25.16,-38.88
24,19:45,-10.88,71.73,-15.76,-10.74,98.9,24.61,-36.63
24,20:00,-10.93,71.16,-15.96,-10.82,98.92,24.85,-39.71
24,20:15,-10.96,70.94,-16.02,-10.86,98.94,24.81,-37
24,20:30,-11.01,71.04,-16.13,-10.95,98.95,24.75,-37.35
24,20:45,-11.11,71.09,-16.18,-11.01,98.97,24.99,-37.01
24,21:00,-11.21,71.57,-16.34,-11.21,98.98,24.42,-37.72
24,21:15,-11.35,72.14,-16.37,-11.38,98.99,24.58,-37.22
24,21:30,-11.45,72.71,-16.43,-11.52,99.01,24.77,-38.58
24,21:45,-11.6,73.25,-16.57,-11.73,99.02,24.78,-37.73
24,22:00,-11.64,73.47,-16.66,-11.8,99.04,24.65,-32.8
24,22:15,-11.72,72.41,-16.78,-11.82,99.05,24.97,-34.94
24,22:30,-11.71,71.43,-16.92,-11.79,99.07,25.09,-30.7
24,22:45,-11.82,70.42,-17.15,-11.84,99.09,24.86,-35.62
24,23:00,-11.96,70.44,-17.19,-11.94,99.11,24.87,-35.36
24,23:15,-12.14,70.47,-17.38,-12.09,99.13,24.54,-37.51
24,23:30,-12.28,71.09,-17.48,-12.32,99.15,24.47,-38
24,23:45,-12.46,71.37,-17.6,-12.43,99.16,24.71,-35.03
25,0:00,-12.61,71.58,-17.71,-12.61,99.18,24.61,-35.52
25,0:15,-12.79,71.84,-17.78,-12.74,99.19,24.38,-35.42
25,0:30,-12.91,71.89,-17.95,-12.9,99.19,24.12,-36.2
25,0:45,-13.04,72.12,-18.04,-13.05,99.21,24.36,-34.02
25,1:00,-13.21,72.65,-18.22,-13.27,99.22,24.11,-37.78
25,1:15,-13.31,72.65,-18.31,-13.35,99.24,24.31,-32.33
25,1:30,-13.4,72.09,-18.44,-13.39,99.26,24.43,-34.03
25,1:45,-13.53,72.07,-18.5,-13.47,99.27,24.9,-34.09
25,2:00,-13.61,71.86,-18.62,-13.53,99.29,24.42,-36.22
25,2:15,-13.68,71.73,-18.76,-13.62,99.31,24.2,-34.58
25,2:30,-13.84,72.27,-18.81,-13.76,99.34,23.96,-35.24
25,2:45,-14.13,73.14,-18.97,-14.06,99.36,24.01,-37.09
25,3:00,-14.32,73.28,-19.13,-14.28,99.38,23.95,-36.76
25,3:15,-14.6,74.56,-19.27,-14.61,99.39,23.39,-35.97
25,3:30,-14.83,75.32,-19.49,-14.88,99.4,23.45,-35.58
25,3:45,-15.05,76.66,-19.54,-15.15,99.41,23.14,-34.94
25,4:00,-15.22,77.71,-19.59,-15.37,99.42,23.03,-30.93
25,4:15,-15.36,78.16,-19.72,-15.54,99.43,23.57,-35.53
25,4:30,-15.57,79.47,-19.83,-15.85,99.45,24.02,-34.83
25,4:45,-15.79,80.71,-19.89,-16.08,99.47,23.9,-24.73
25,5:00,-15.94,78.87,-20.23,-16.11,99.49,24.38,-30.14
25,5:15,-16.04,77.05,-20.58,-16.19,99.51,24.03,-31.62
25,5:30,-16.18,76.42,-20.81,-16.35,99.52,23.38,-31.61
25,5:45,-16.27,75.35,-21.1,-16.45,99.55,23.51,-35.51
25,6:00,-16.39,74.18,-21.34,-16.5,99.57,24.31,-38.49
25,6:15,-16.47,73.45,-21.52,-16.59,99.6,24.19,-32.13
25,6:30,-16.54,72.66,-21.73,-16.68,99.61,24.48,-24.62
25,6:45,-16.66,72.26,-21.87,-16.77,99.63,24.2,-31.14
25,7:00,-16.77,71.87,-22.04,-16.84,99.65,24.71,-35.05
25,7:15,-16.92,72.3,-22.07,-16.98,99.67,28.69,-37.04
25,7:30,-16.97,72.73,-22.11,-17.03,99.69,41.23,-38.64
25,7:45,-16.96,72.4,-22.1,-16.97,99.7,80.98,-38.87
25,8:00,-16.89,70.96,-22.09,-16.76,99.73,123.92,-33.62
25,8:15,-16.76,69.83,-22.04,-16.55,99.75,172.49,-27.45
25,8:30,-16.57,68.1,-21.98,-16.3,99.77,216.11,-6.44
25,8:45,-16.36,66.2,-22.04,-16.08,99.8,256.6,-6.97
25,9:00,-16.01,64.55,-21.91,-15.68,99.82,295.48,6.65
25,9:15,-15.74,62.54,-21.95,-15.43,99.86,331.55,4.57
25,9:30,-15.46,60.77,-21.94,-15.01,99.91,368.38,13.51
25,9:45,-15.13,58.72,-22.07,-14.72,99.95,404.77,3.88
25,10:00,-14.59,57.96,-21.65,-14.07,99.98,435.09,42.18
25,10:15,-14.29,55.37,-21.79,-13.68,100.03,471.32,53.63
25,10:30,-14.12,55.84,-21.59,-13.51,100.06,497.17,64.58
25,10:45,-13.87,54.02,-21.69,-13.24,100.06,517.89,63.69
25,11:00,-13.52,52.32,-21.68,-12.86,100.06,546.44,64.17
25,11:15,-13.34,50.96,-21.76,-12.71,100.06,559.05,32.65
25,11:30,-12.98,50.17,-21.42,-12.19,100.05,567.95,62.27
25,11:45,-12.73,49.03,-21.45,-11.98,100.04,574.37,40.23
25,12:00,-12.55,47.77,-21.59,-11.82,100.02,579.27,1.8
25,12:15,-12.54,46.52,-21.76,-11.71,100.01,576.35,-10.36
25,12:30,-12.39,45.87,-21.82,-11.63,99.99,575.58,-7.46
25,12:45,-12.32,45.14,-21.87,-11.51,99.98,570.5,4.67
25,13:00,-12.57,45.14,-22.06,-11.69,99.98,560.87,-36.16
25,13:15,-12.5,46.51,-21.78,-11.72,99.98,549.11,-17.71
25,13:30,-12.48,47.92,-21.52,-11.8,99.98,532.69,19.66
25,13:45,-12.81,48.63,-21.59,-12.04,99.98,511.88,18.6
25,14:00,-13.05,47.09,-22.17,-12.24,99.98,486.69,16.61
25,14:15,-12.99,44.69,-22.83,-12.3,99.98,458.23,-0.59
25,14:30,-12.92,49.27,-21.73,-12.26,99.99,426.38,-8.81
25,14:45,-12.99,50.17,-21.58,-12.32,100,393.64,0.35
25,15:00,-13.21,50,-21.87,-12.53,100.01,356.21,-12.8
25,15:15,-13.45,51.09,-21.81,-12.72,100.03,315.73,-17.2
25,15:30,-13.47,50.75,-22.04,-12.87,100.04,276.93,-26.77
25,15:45,-13.84,50.76,-22.45,-13.26,100.05,237.16,-37.85
25,16:00,-14,51.28,-22.54,-13.44,100.05,193.79,-51.97
25,16:15,-14.17,50.93,-22.82,-13.65,100.04,147.47,-64.67
25,16:30,-14.29,51.77,-22.82,-13.87,100.04,105.4,-68.22
25,16:45,-14.44,53.65,-22.64,-14.09,100.05,68.15,-61.14
25,17:00,-14.96,58.96,-22.07,-14.67,100.06,33.25,-47.08
25,17:15,-15.41,60.88,-22.18,-15.15,100.07,24.69,-44.23
25,17:30,-15.64,61,-22.41,-15.4,100.08,23.48,-43.56
25,17:45,-15.85,61.09,-22.62,-15.64,100.09,23,-42.82
25,18:00,-16.04,61.22,-22.84,-15.85,100.11,22.33,-42.36
25,18:15,-16.12,60.36,-23.11,-15.98,100.12,22.56,-45.95
25,18:30,-16.17,59.94,-23.26,-16.07,100.14,22.25,-43.28
25,18:45,-16.3,60.19,-23.37,-16.2,100.16,22.48,-46.11
25,19:00,-16.38,60.28,-23.41,-16.31,100.17,22.89,-44.23
25,19:15,-16.46,59.79,-23.61,-16.39,100.18,22.46,-43.87
25,19:30,-16.52,59.08,-23.81,-16.45,100.19,22.64,-41.82
25,19:45,-16.57,57.81,-24.08,-16.48,100.19,22.49,-39.85
25,20:00,-16.74,56.93,-24.3,-16.55,100.19,21.92,-39.62
25,20:15,-16.94,57.08,-24.52,-16.8,100.2,22.12,-39.81
25,20:30,-17.11,56.82,-24.74,-16.94,100.23,22.3,-37.68
25,20:45,-17.35,57.69,-24.79,-17.16,100.24,22.09,-35.89
25,21:00,-17.51,58.55,-24.83,-17.41,100.25,21.75,-36.6
25,21:15,-17.65,58.68,-24.98,-17.52,100.25,21.91,-36.41
25,21:30,-17.83,58.61,-25.11,-17.66,100.26,22.1,-34.96
25,21:45,-18.02,59.63,-25.16,-17.9,100.27,21.45,-34.83
25,22:00,-18.15,60.44,-25.18,-18.08,100.27,21.71,-35.35
25,22:15,-18.25,60.37,-25.29,-18.17,100.28,21.72,-36.71
25,22:30,-18.41,60.55,-25.4,-18.29,100.29,21.33,-33.13
25,22:45,-18.57,60.88,-25.45,-18.44,100.29,21.33,-33.66
25,23:00,-18.74,61.38,-25.55,-18.63,100.3,20.94,-36.04
25,23:15,-18.93,62.03,-25.64,-18.82,100.31,20.73,-34.56
25,23:30,-19.09,62.78,-25.68,-19.02,100.31,20.77,-35.82
25,23:45,-19.22,63.31,-25.79,-19.19,100.31,20.64,-34.86
26,0:00,-19.4,63.57,-25.84,-19.31,100.32,20.82,-36.29
26,0:15,-19.57,64.22,-25.95,-19.48,100.32,20.28,-37.32
26,0:30,-19.72,65.23,-25.96,-19.69,100.33,19.95,-37.43
26,0:45,-19.87,66.04,-26.02,-19.88,100.34,20.35,-37.86
26,1:00,-20,66.79,-26.08,-20.04,100.35,20.41,-35.89
26,1:15,-20.05,66.59,-26.21,-20.13,100.36,20.43,-36.33
26,1:30,-20.15,66.78,-26.26,-20.27,100.37,20.72,-37.22
26,1:45,-20.33,67.36,-26.34,-20.41,100.38,19.9,-36.91
26,2:00,-20.5,67.56,-26.43,-20.53,100.4,20.4,-36.52
26,2:15,-20.58,67.79,-26.49,-20.64,100.4,20.04,-34.01
26,2:30,-20.63,68,-26.61,-20.78,100.41,20.06,-35.96
26,2:45,-20.81,68.33,-26.65,-20.9,100.41,19.94,-31.76
26,3:00,-20.99,68.62,-26.75,-21.03,100.42,19.87,-33.2
26,3:15,-21.09,68.81,-26.87,-21.16,100.42,19.57,-34.65
26,3:30,-21.27,68.97,-26.98,-21.31,100.42,19.87,-34.84
26,3:45,-21.37,69.34,-27.07,-21.45,100.43,20.01,-34.81
26,4:00,-21.55,70,-27.15,-21.63,100.44,19.71,-34.55
26,4:15,-21.74,70.74,-27.22,-21.81,100.44,19.38,-36.67
26,4:30,-21.91,71.25,-27.32,-21.95,100.46,19.25,-38.43
26,4:45,-22.04,71.97,-27.31,-22.1,100.47,19.69,-39.54
26,5:00,-22.16,73.1,-27.34,-22.27,100.49,19.61,-34.3
26,5:15,-22.21,73.84,-27.37,-22.43,100.49,19.4,-34.71
26,5:30,-22.3,74.37,-27.48,-22.57,100.49,19.76,-33.69
26,5:45,-22.39,74.76,-27.52,-22.69,100.5,19.44,-40.61
26,6:00,-22.43,75.33,-27.52,-22.75,100.51,18.99,-31.91
26,6:15,-22.36,75.47,-27.49,-22.79,100.51,20.1,-26.42
26,6:30,-22.41,76.31,-27.55,-22.95,100.52,19.95,-29.64
26,6:45,-22.49,77.05,-27.57,-23.04,100.53,20.18,-31.72
26,7:00,-22.8,77.37,-27.37,-22.91,100.53,21.43,-37.96
26,7:15,-23.04,77.85,-27.47,-23.13,100.55,24.91,-34.22
26,7:30,-22.95,77.48,-27.56,-23.06,100.56,39.04,-35.53
26,7:45,-22.89,76.84,-27.5,-22.91,100.56,77.79,-30.5
26,8:00,-22.7,76.69,-27.19,-22.6,100.56,122.87,-17.12
26,8:15,-22.53,76,-27.02,-22.38,100.55,173.98,-0.93
26,8:30,-22.29,74.5,-26.84,-22.07,100.55,218.33,14.3
26,8:45,-22,72.87,-26.85,-21.86,100.55,260.58,33.76
26,9:00,-21.67,71.4,-26.68,-21.5,100.56,299.85,46.8
26,9:15,-21.4,69.97,-26.58,-21.17,100.56,336.18,49.31
26,9:30,-21.01,67.89,-26.34,-20.61,100.54,370.62,72.5
26,9:45,-20.35,64.98,-26.26,-20.01,100.56,405.31,62.24
26,10:00,-19.9,62.62,-25.99,-19.3,100.56,435.45,86.84
26,10:15,-19.52,61.1,-25.96,-18.95,100.57,469.56,84.64
26,10:30,-19.22,59.28,-26.05,-18.63,100.57,495.24,76.2
26,10:45,-18.77,58,-25.75,-18.13,100.56,515.29,82.57
26,11:00,-18.28,56.86,-25.44,-17.61,100.54,542.84,86.53
26,11:15,-17.8,56.05,-25.11,-17.15,100.52,558.84,73.17
26,11:30,-17.63,52.2,-25.58,-16.9,100.5,576.35,49.48
26,11:45,-17.13,52.16,-25.2,-16.38,100.49,579.84,90.75
26,12:00,-16.93,50.6,-25.29,-16.18,100.47,582.3,81.68
26,12:15,-16.74,50.54,-25.12,-16.04,100.46,582.36,71.41
26,12:30,-16.43,50.27,-24.97,-15.79,100.43,583.66,62.84
26,12:45,-16.31,49.85,-24.86,-15.6,100.4,574.1,69.55
26,13:00,-16.18,49.56,-24.74,-15.41,100.38,564.97,65.15
26,13:15,-15.9,49.56,-24.54,-15.21,100.34,553.25,57.79
26,13:30,-15.56,50.35,-23.98,-14.88,100.31,532.83,54.95
26,13:45,-15.19,50.83,-23.62,-14.59,100.3,511.89,52.48
26,14:00,-14.65,49.96,-23.46,-14.12,100.28,489.65,7.96
26,14:15,-14.27,49.21,-23.08,-13.62,100.27,461.47,4.36
26,14:30,-13.95,49.05,-22.91,-13.37,100.25,430.43,-7.89
26,14:45,-13.73,49.47,-22.46,-12.99,100.24,396.67,1.27
26,15:00,-13.48,50.16,-22.07,-12.77,100.23,358.05,-2.58
26,15:15,-13.32,50.68,-21.86,-12.65,100.24,316.7,-11.41
26,15:30,-13.14,49.92,-21.99,-12.59,100.22,278.69,-24.76
26,15:45,-13.07,50.6,-21.76,-12.52,100.2,236.29,-48.78
26,16:00,-12.98,51.72,-21.5,-12.5,100.19,191.16,-71.94
26,16:15,-12.83,51.83,-21.36,-12.38,100.18,148.1,-77.42
26,16:30,-13.18,53.03,-21.42,-12.72,100.18,106.23,-82.02
26,16:45,-13.76,58,-21.04,-13.39,100.17,68.76,-71.62
26,17:00,-14.28,61.47,-21.02,-14.07,100.14,31.35,-50.89
26,17:15,-14.54,62.03,-21.23,-14.41,100.11,21.47,-47.13
26,17:30,-14.63,63.11,-21.19,-14.59,100.09,19.01,-44.99
26,17:45,-14.82,64.33,-21.19,-14.81,100.07,18.76,-44.92
26,18:00,-14.96,65.22,-21.16,-14.91,100.05,18.75,-42.81
26,18:15,-15.11,66.14,-21.15,-15.15,100.03,18.64,-46
26,18:30,-15.16,66.99,-21.25,-15.35,100,18.64,-44.04
26,18:45,-15.23,67.28,-21.34,-15.45,99.98,18.75,-40.85
26,19:00,-15.34,68.16,-21.21,-15.54,99.97,18.53,-41.29
26,19:15,-15.39,68.43,-21.27,-15.59,99.96,18.9,-39
26,19:30,-15.46,68.81,-21.18,-15.58,99.94,18.87,-39.29
26,19:45,-15.27,68.64,-21.13,-15.52,99.91,18.61,-41.09
26,20:00,-14.9,67.8,-21.09,-15.27,99.9,18.84,-37.43
26,20:15,-14.66,66.64,-21.02,-15.02,99.88,18.73,-39.66
26,20:30,-14.33,66.02,-20.95,-14.84,99.86,18.61,-34.56
26,20:45,-14.03,64.26,-20.74,-14.4,99.83,18.2,-31.26
26,21:00,-13.82,63.32,-20.81,-14.23,99.81,18.31,-35.07
26,21:15,-13.4,62.21,-20.61,-13.91,99.78,18.06,-34.23
26,21:30,-13.28,61.63,-20.62,-13.75,99.78,18.33,-32.43
26,21:45,-13.39,60.87,-20.57,-13.62,99.79,17.98,-33.79
26,22:00,-13.2,61.1,-20.5,-13.58,99.77,17.84,-33.03
26,22:15,-12.92,60.2,-20.4,-13.27,99.77,18.03,-33.6
26,22:30,-12.86,60.14,-20.2,-13.11,99.76,17.44,-33.08
26,22:45,-12.81,59.59,-20.13,-12.89,99.74,17.38,-30.61
26,23:00,-12.68,60.36,-19.96,-12.87,99.72,17.3,-30.84
26,23:15,-12.4,60.26,-19.75,-12.64,99.7,17.3,-29.23
26,23:30,-12.29,60.56,-19.47,-12.48,99.69,17.35,-28.47
26,23:45,-12.09,60.99,-19.3,-12.28,99.68,17.18,-26.29
27,0:00,-11.93,61.1,-19.03,-12.07,99.67,16.95,-24.07
27,0:15,-11.52,61.46,-18.66,-11.77,99.66,17.22,-16.77
27,0:30,-11.13,60.97,-18.22,-11.27,99.66,17.15,2.03
27,0:45,-10.94,60.91,-18.01,-10.95,99.65,17.04,3.62
27,1:00,-10.42,59.93,-17.61,-10.37,99.62,17.48,5.11
27,1:15,-9.94,58.66,-17.32,-9.85,99.6,17.14,4.75
27,1:30,-9.94,58.85,-17.18,-9.79,99.59,16.83,4.15
27,1:45,-9.94,59.05,-17.01,-9.71,99.58,17.09,3.68
27,2:00,-9.85,59.03,-16.88,-9.62,99.57,16.82,2.18
27,2:15,-9.6,58.64,-16.85,-9.35,99.55,17.04,2.9
27,2:30,-9.27,57.94,-16.64,-9.01,99.55,16.89,2.95
27,2:45,-8.97,56.94,-16.52,-8.69,99.55,16.81,1.81
27,3:00,-8.69,56.71,-16.24,-8.4,99.53,16.74,2.61
27,3:15,-8.53,56.79,-16.05,-8.22,99.52,16.66,2.87
27,3:30,-8.56,57.36,-15.89,-8.23,99.49,16.75,2.28
27,3:45,-8.66,58.68,-15.68,-8.32,99.47,16.69,-1.83
27,4:00,-8.76,60.09,-15.48,-8.43,99.44,16.75,-3.58
27,4:15,-8.64,61.23,-15.19,-8.33,99.45,16.83,2.85
27,4:30,-8.43,62.09,-14.78,-8.15,99.45,16.89,2.63
27,4:45,-8.2,62.15,-14.72,-7.91,99.45,16.96,2.32
27,5:00,-7.94,61.88,-14.5,-7.67,99.45,16.99,0.74
27,5:15,-7.68,61.82,-14.22,-7.44,99.43,16.77,-1.64
27,5:30,-7.34,60.92,-14.14,-7.16,99.42,16.82,-4.77
27,5:45,-7.16,60.72,-14.01,-7.05,99.41,16.76,-11.97
27,6:00,-6.87,60.66,-13.83,-6.84,99.4,16.65,-5.77
27,6:15,-6.37,58.61,-13.68,-6.25,99.39,16.72,-3.9
27,6:30,-5.93,56.34,-13.6,-5.73,99.39,16.79,-7.47
27,6:45,-5.62,54.77,-13.58,-5.41,99.4,16.87,-11.01
27,7:00,-5.49,54.85,-13.41,-5.27,99.41,17.48,-15.89
27,7:15,-5.4,54.57,-13.35,-5.19,99.41,20.28,-13.47
27,7:30,-5.34,55.18,-13.2,-5.12,99.42,32.35,-9.97
27,7:45,-5.27,54.41,-13.31,-4.98,99.42,51.36,-4.91
27,8:00,-5.28,54.51,-13.26,-4.97,99.42,54.05,-2.32
27,8:15,-5.24,54.95,-13.09,-4.91,99.43,68.34,-0.03
27,8:30,-5.13,55.26,-12.91,-4.78,99.44,93.27,1.42
27,8:45,-4.89,54.86,-12.77,-4.53,99.44,108.02,3.57
27,9:00,-4.69,54.85,-12.36,-4.29,99.45,126.41,7.42
27,9:15,-4.45,54.79,-11.98,-4,99.46,176.2,11.73
27,9:30,-4.18,54.98,-11.62,-3.7,99.47,201.51,17.21
27,9:45,-3.88,54.99,-11.35,-3.38,99.48,188.83,23.34
27,10:00,-3.61,54.72,-11.13,-3.08,99.52,173.09,20.56
27,10:15,-3.35,54.62,-10.83,-2.76,99.51,330.65,48.17
27,10:30,-2.9,53.41,-10.51,-2.22,99.5,481.24,70.59
27,10:45,-2.86,54.12,-10.25,-2.18,99.55,356.56,49.17
27,11:00,-3.01,55.91,-10.06,-2.34,99.55,318.27,45.18
27,11:15,-3.17,58.2,-9.81,-2.56,99.57,207.76,26.59
27,11:30,-3.12,60,-9.39,-2.52,99.56,203.53,26.2
27,11:45,-2.94,61.4,-8.9,-2.37,99.55,167.39,20.99
27,12:00,-2.67,60.97,-8.64,-2.11,99.54,167.77,23.41
27,12:15,-2.6,61.35,-8.59,-2.05,99.52,143.31,18.32
27,12:30,-2.57,62.23,-8.34,-1.99,99.52,156.88,21.81
27,12:45,-2.56,62.77,-8.23,-2,99.52,152.1,20.5
27,13:00,-2.51,63.68,-8.18,-1.92,99.51,194.71,28.85
27,13:15,-2.46,63.9,-7.76,-1.85,99.52,193.95,26.02
27,13:30,-2.31,64.34,-7.42,-1.69,99.52,217.84,32.59
27,13:45,-2.15,64.59,-7.14,-1.48,99.52,227,34.02
27,14:00,-2.08,65,-7.11,-1.42,99.52,244.48,34
27,14:15,-1.99,65.52,-7.04,-1.39,99.53,244.89,33.32
27,14:30,-1.91,65.92,-6.79,-1.25,99.55,247.56,32.2
27,14:45,-1.78,66.43,-6.6,-1.11,99.56,215.08,27.23
27,15:00,-1.75,67.04,-6.42,-1.11,99.59,187.7,21.09
27,15:15,-1.72,67.5,-6.41,-1.13,99.6,168.25,10.66
27,15:30,-1.68,67.55,-6.4,-1.11,99.61,191.25,-11.8
27,15:45,-1.58,66.54,-6.52,-0.99,99.62,175.61,-39.1
27,16:00,-1.73,67.74,-6.54,-1.2,99.63,162.3,-39.42
27,16:15,-1.79,68.3,-6.23,-1.27,99.65,126.12,-45.61
27,16:30,-2.11,70.61,-6.26,-1.72,99.67,58.22,-34.77
27,16:45,-2.26,72.21,-6.24,-1.92,99.68,41.53,-32.3
27,17:00,-2.33,73.28,-6.23,-2.04,99.68,26.52,-26.52
27,17:15,-2.34,74.19,-6.17,-2.05,99.68,20.39,-15.05
27,17:30,-2.32,74.75,-6.12,-2.04,99.67,17.92,-18.16
27,17:45,-2.28,75.13,-6,-2.03,99.68,18.46,-14.08
27,18:00,-2.21,75.2,-5.95,-1.98,99.7,18.66,-11.76
27,18:15,-2.14,75.17,-5.82,-1.9,99.71,18.56,-11.58
27,18:30,-2.1,74.98,-5.81,-1.87,99.73,18.74,-9.47
27,18:45,-2.11,74.99,-5.8,-1.85,99.73,19.03,-9.6
27,19:00,-2.08,75.27,-5.81,-1.86,99.74,18.77,-9.76
27,19:15,-2.09,75.53,-5.72,-1.85,99.75,19.66,-8.11
27,19:30,-2.1,76,-5.55,-1.83,99.76,19.71,-6.78
27,19:45,-2.13,76.5,-5.55,-1.83,99.76,19.54,-7.14
27,20:00,-2.14,76.92,-5.48,-1.86,99.77,19.21,-7.74
27,20:15,-2.12,77.28,-5.45,-1.9,99.78,19.64,-9.21
27,20:30,-2.16,77.44,-5.46,-1.91,99.77,19.5,-9.59
27,20:45,-2.25,77.68,-5.46,-1.96,99.78,19.7,-10.57
27,21:00,-2.34,77.58,-5.62,-2.03,99.78,18.78,-10.51
27,21:15,-2.33,76.88,-5.68,-2.04,99.79,19.94,-7.83
27,21:30,-2.4,75.67,-5.95,-2.02,99.79,20.02,-8.9
27,21:45,-2.62,73.83,-6.36,-2.23,99.8,20.14,-6.84
27,22:00,-2.82,71.23,-7.04,-2.41,99.81,20.17,-7.44
27,22:15,-2.91,69.49,-7.49,-2.52,99.81,19.72,-6.76
27,22:30,-2.97,68.12,-7.87,-2.59,99.8,20.64,-8.41
27,22:45,-3.01,67.87,-8.01,-2.62,99.81,20.11,-7.98
27,23:00,-3.08,68.1,-7.98,-2.7,99.82,20.05,-8.09
27,23:15,-3.38,71.91,-7.56,-2.99,99.83,20.23,-9.76
27,23:30,-3.55,73.51,-7.51,-3.18,99.84,20.34,-10.5
27,23:45,-3.49,71.32,-8,-3.19,99.83,20.26,-13.75
28,0:00,-3.5,64.67,-9.1,-3.14,99.84,19.35,-8.49
28,0:15,-3.72,66.95,-8.81,-3.32,99.84,20.29,-8.4
28,0:30,-4.01,70.97,-8.38,-3.59,99.83,20.69,-8.9
28,0:45,-4.35,76.12,-7.87,-3.92,99.83,20.38,-8.24
28,1:00,-4.52,78.18,-7.68,-4.09,99.83,20.72,-9.09
28,1:15,-4.81,80.96,-7.55,-4.37,99.83,20.39,-10.61
28,1:30,-5.02,82.68,-7.52,-4.57,99.83,20.42,-9.54
28,1:45,-5.25,84.96,-7.36,-4.8,99.85,20.56,-9.24
28,2:00,-5.37,84.6,-7.58,-4.93,99.85,20.54,-8.39
28,2:15,-5.49,84.43,-7.74,-5.04,99.84,20.48,-8.98
28,2:30,-5.71,83.7,-8.1,-5.25,99.84,20.83,-11.59
28,2:45,-6.09,81.24,-8.82,-5.63,99.83,20.02,-9.32
28,3:00,-6.42,79.42,-9.48,-5.94,99.82,20.23,-7.48
28,3:15,-6.83,79.33,-9.99,-6.38,99.83,19.92,-8.71
28,3:30,-7.11,79.43,-10.28,-6.65,99.83,20.17,-7.11
28,3:45,-7.39,80.31,-10.41,-6.91,99.83,20.16,-8.29
28,4:00,-7.71,82.1,-10.5,-7.26,99.83,20.26,-9.85
28,4:15,-7.95,84.77,-10.33,-7.51,99.83,20.59,-10.25
28,4:30,-8.18,87.69,-10.15,-7.75,99.84,20.64,-9.85
28,4:45,-8.35,86.95,-10.48,-7.93,99.85,20.38,-10.77
28,5:00,-8.45,87.66,-10.48,-8.04,99.85,20.41,-7.41
28,5:15,-8.56,88.93,-10.35,-8.13,99.86,21.01,-6
28,5:30,-8.67,88.55,-10.5,-8.25,99.87,20.32,-6.04
